0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205
3003,e,4,"[1,1,0,19,-20544]",0,2,1,-1,-2,1,-1,-1,-6,4,0,-6,8,-10,-10,4,-4,6,8,2,16,8,6,16,12,-6,-2,-2,-16,16,10,2,16,-20,6,-16,-6,-8,-18,0,16,6,-12,22,0,22,-6,8,-20,-16,12,-14,6,16,-2,12,18,4,-18,16,22,-26,0,18,4,0,-14,18,24,2,24,2,-6,-24,32,-34,-32,-12,30,-6,6,-26,-12,-2,-8,-14,-20,4,-18,6,2,4,12,-32,12,40,32,8,-18,10,-40,2,36,-30,-28,-34,4,38,8,-42,-16,-10,36,26,6,12,20,-14,-4,-24,6,32,34,42,6,36,44,2,14,-40,8,-30,52,-8,-16,22,46,-34,30,12,30,22,28,10,40,-12,-50,-28,10,-46,28,-56,-6,2,-36,0,52,8,8,58,-2,18,52,6,-16,4,-26,-28,32,18,-34,-26,-12,2,44,-10,56,42,20,10,44,26,4,-28,6,6,-32,54,38,-4,-50,32,-14,20,-52,14,32,-6,-34,30,-18,0
594,h,2,"[1,-1,1,-356,-5497]",0,3,1,0,3,-4,1,5,3,8,-9,-6,2,-4,9,-10,0,-9,-6,-1,5,-12,2,11,3,-6,-7,-6,-4,-3,-10,-6,-1,-9,6,-4,6,17,8,17,6,-6,6,8,-21,-22,24,8,2,14,12,-4,-9,0,8,0,-18,-30,3,29,-13,27,-16,24,2,21,17,-18,20,8,12,2,18,-30,-10,-19,-16,0,6,-4,24,8,0,-10,0,23,-19,-36,-30,26,12,32,42,0,-16,-12,-13,12,27,36,-34,29,8,0,9,-21,38,2,12,6,33,-16,-13,11,-18,-28,-16,-42,-4,24,-51,-21,-40,-34,-36,-6,-31,48,-28,3,44,-31,14,12,20,2,-6,8,18,-4,-33,-42,50,-30,-34,15,-46,24,26,-21,53,-21,17,42,32,-24,-31,27,29,36,8,30,36,3,-31,0,-60,27,2,53,20,6,-24,50,-12,8,32,-12,20,-54,-25,-34,2,45,-40,42,-51,30,-34,-52,32,0,-13,57,5,-9,15,42,-40,-34,9,12
8789,a,1,"[1,1,1,-759,7688]",1,1,-1,2,3,1,1,-3,-1,-7,-8,-4,9,0,10,-9,1,-1,12,5,-2,0,2,-16,-14,-1,-18,-4,1,-18,4,11,0,-16,8,4,-4,1,-5,17,12,-1,-20,-13,-21,16,-10,5,8,14,8,-14,26,-16,1,15,12,-12,24,0,7,-17,1,19,-2,-7,-17,-15,25,9,-27,-17,-30,-31,-1,19,28,-27,20,-2,-28,26,-20,30,-25,26,-9,18,-10,8,-15,30,-20,29,28,28,-35,-26,14,24,-28,-41,-8,18,29,-15,-4,12,-44,-18,40,-43,22,-42,28,24,-14,15,16,39,-8,-8,19,4,24,42,-20,-18,-18,-24,-10,6,-52,4,-13,-48,-8,16,54,-20,-6,-48,36,-6,46,-24,-4,23,22,10,32,9,-40,21,36,4,-6,-12,-59,54,22,9,-4,-27,50,20,-25,-24,12,28,-54,30,6,-19,0,35,-46,-55,5,2,16,-25,15,50,-6,48,-36,-42,-3,-25,-19,2,14,20,-12,17,5,34,-6,-67,69,8
5760,bc,2,"[0,0,0,-648,-6048]",0,2,0,0,-1,0,-4,-4,-6,6,-6,-2,-8,8,0,4,6,10,12,6,-8,-4,14,-4,4,-4,18,-18,-16,4,14,14,0,-12,6,22,-6,0,4,4,-2,-2,-20,-2,24,6,6,-4,14,-16,-12,10,2,-20,22,12,6,-6,-10,-28,8,12,-16,18,20,-4,-10,-2,14,-10,0,14,26,-36,-16,12,-10,34,-14,-8,-20,38,36,34,12,22,-20,-20,20,18,2,40,-24,28,8,20,-26,22,-26,28,0,-2,-4,38,-32,-44,14,-30,36,-26,-44,-10,-8,16,-6,-18,-44,40,36,2,22,12,-2,-26,46,24,-46,-18,18,-16,40,-48,30,22,8,24,4,10,22,-48,-14,-40,26,30,32,24,-26,-44,-32,-38,-10,46,12,-4,-12,14,-32,36,40,-60,2,-22,12,54,40,12,-46,30,12,-36,-30,-6,36,2,40,30,20,12,50,-22,-56,34,-8,-28,16,38,-30,-30,-4,20,-54,56,-18,-44,-66,42,-32,54,-50,-4,54,-26
2379,a,3,"[0,1,1,-12329,-535291]",0,1,0,1,3,-1,-6,1,3,2,-3,6,5,2,6,8,-3,9,12,1,-4,12,2,8,0,0,8,-18,-13,-12,2,6,-7,-12,-9,-4,15,-1,14,2,12,-21,12,20,3,14,3,11,-4,-19,24,14,27,-24,-10,-12,-6,6,-6,20,8,-6,-4,-9,-7,-24,-28,-30,-28,32,0,-19,9,-30,17,-22,-16,-36,-6,29,36,5,33,35,-15,38,-19,-36,33,-1,-15,14,-21,-15,-16,-12,5,6,-42,-45,-34,2,8,0,-36,-24,23,11,12,-6,24,-37,5,-34,-6,44,20,-30,23,0,-6,24,23,-10,27,21,-10,21,-37,6,17,-22,20,-30,-13,11,0,41,-9,32,-36,-12,29,30,14,27,-7,-9,8,48,-31,-45,5,18,20,33,-28,-48,-25,6,47,18,-48,-54,32,6,-30,0,-25,26,-43,-39,0,14,57,44,-4,-36,26,0,2,44,35,27,50,-27,21,-15,-43,-10,5,-18,-52,-39,-25,-18,27,6,32,-64,21,36
256,d,1,"[0,-1,0,-3,-1]",0,2,0,2,0,0,6,0,-6,2,0,0,0,0,6,-10,0,0,6,0,-14,0,-2,0,18,-18,10,0,0,6,0,18,0,18,6,22,0,0,0,2,0,0,18,0,0,-22,0,0,-14,0,-30,0,30,0,26,6,-30,0,0,0,0,-18,22,0,34,0,-10,0,-26,-14,6,0,-30,0,0,0,38,0,0,0,-6,22,18,0,0,-38,0,-42,42,-26,0,0,-30,0,0,-42,-14,0,0,6,38,0,-46,0,-30,-42,22,34,6,18,0,46,0,0,30,-26,0,42,50,0,0,18,0,10,0,-42,-46,0,0,0,0,0,34,0,0,0,54,-22,0,50,0,6,38,0,0,54,0,0,0,54,-58,0,0,18,2,0,-10,0,0,-54,-34,0,-30,-42,0,54,-6,0,0,0,-38,0,-42,0,0,62,0,-18,-26,0,0,0,0,66,0,-66,0,0,0,-62,-58,0,2,-42,34,0,66,30,-14,0,66,0
4200,c,1,"[0,-1,0,197672,58827532]",0,1,0,-1,0,1,2,3,5,4,5,9,-5,-10,1,-3,-12,-11,5,9,4,-4,6,14,-5,-6,18,0,1,-6,20,10,-14,-8,-12,4,-11,-10,-2,-1,-14,20,18,14,15,14,-3,8,-13,-11,-7,14,4,0,14,17,-15,-23,-6,-20,10,24,28,24,6,2,14,1,-15,29,-26,11,-26,3,11,4,15,-36,-10,33,-8,-6,31,-30,-1,30,-25,-28,-32,-23,8,36,7,-16,-22,-2,25,26,0,27,-40,-4,11,-18,15,-26,-17,22,27,-30,7,-20,-12,-34,18,38,-14,-34,-26,10,18,2,42,-27,-12,-18,-10,9,36,30,49,-31,31,-9,-36,42,-30,-32,12,18,-2,4,-38,-54,-46,-46,-25,-32,25,-18,-32,-8,24,41,31,-42,47,-15,-36,5,38,24,16,8,20,52,30,48,-28,2,31,-40,54,7,47,-47,-36,-51,-12,-45,17,-39,-58,41,-6,39,-24,-14,-40,38,25,0,8,12,48,-58,48,-9,21,14,-2,16
9650,b,2,"[1,1,0,-2125,-38515]",1,1,-1,-1,0,1,0,-2,6,2,-9,6,-1,4,0,-5,-12,0,9,-10,-5,6,16,14,-9,6,1,3,-8,0,5,6,-2,3,-6,-16,6,17,-17,-2,-24,-6,9,17,-3,-1,-6,5,-13,4,0,-22,6,0,17,18,-3,24,30,8,-14,-12,-26,-21,10,-24,16,21,-25,10,18,8,18,0,-32,-14,-1,-15,-33,-14,-12,23,-6,-22,-6,4,26,-18,-21,28,-21,-26,36,0,-23,-12,-22,-6,-24,-12,-29,-16,28,6,33,6,5,-38,27,-18,24,14,19,-20,-24,26,-46,-18,-23,12,30,-36,-40,-26,18,-48,17,12,-19,-12,-26,-32,-34,12,-37,-38,-12,-37,21,22,27,-24,38,15,-38,3,-22,9,22,51,-34,-30,-32,-51,34,42,-38,-48,29,-18,-2,30,-3,3,13,-36,-3,-21,20,-53,20,-54,-45,-1,-36,28,-34,-6,-52,33,-56,26,-38,45,19,-18,-57,-15,16,-26,32,45,52,-6,20,3,6,-48,53,37,18,-39
1950,e,2,"[1,1,0,-160,-200]",1,2,-1,-1,0,-2,2,1,-2,-4,0,4,8,-6,-6,-4,8,-2,10,-14,16,-4,-8,-8,-12,6,-12,4,-6,4,-18,-6,-6,-6,14,4,12,-16,-10,8,-12,-14,-18,-6,-12,0,-10,-24,-4,14,-12,-22,14,-12,-18,18,18,8,-20,16,2,-18,-16,-26,28,20,20,18,-12,-20,-12,14,34,32,10,22,8,-24,16,18,-18,-26,-14,34,16,-12,32,-4,30,28,20,-6,-28,36,26,-22,36,36,-40,-10,-16,22,20,14,44,6,0,-28,-36,-34,32,-46,-18,2,-46,-24,-8,-38,-32,-36,34,10,30,36,10,-12,-28,12,34,-24,-34,-14,28,-16,0,26,38,2,-22,8,-14,-22,16,24,-34,12,18,40,18,-34,20,-36,-42,-10,-24,0,28,16,-48,-50,-56,-44,36,-6,-58,50,18,-56,-16,14,30,26,42,50,-32,8,32,-58,32,12,46,-50,10,34,26,22,24,-24,-34,8,-6,52,-28,-36,4,60,-36,26,-34,22,-42,-36
5776,o,1,"[0,-1,0,-120,520816]",1,1,0,-1,-4,-3,-2,1,3,0,1,5,-8,2,8,-4,-8,1,15,2,3,2,9,-10,6,0,2,2,-6,-7,15,-14,18,-12,-17,0,0,2,-2,16,-12,6,0,-22,-7,6,8,25,27,14,-17,-10,-6,-15,8,-2,-8,-24,-30,-7,28,8,6,-9,-12,-7,29,27,17,32,2,10,9,15,-28,-29,15,-26,-30,8,8,20,0,13,-18,-14,20,26,-10,-7,-28,-4,2,20,-2,28,-40,-39,30,28,29,2,28,28,-36,-40,28,-37,12,34,0,8,-22,34,18,-10,-32,-42,26,-23,-36,5,23,-44,-13,4,-42,-28,-30,5,17,-36,40,-16,32,-2,27,-35,-9,-17,-3,-15,-3,12,-29,23,15,20,-6,12,50,54,-13,-18,-34,-2,53,12,-5,-55,-7,-7,12,46,-48,-28,-8,-6,-8,28,-40,-36,-15,-47,48,-1,0,30,28,-18,4,-40,47,-23,26,-28,-39,-30,7,-56,10,33,-34,-44,-8,-57,32,-24,17,-36,-37,-9
9360,cb,2,"[0,0,0,-29667,1958114]",1,2,0,0,1,-2,0,1,0,-2,-6,0,4,2,6,4,0,6,0,-10,-8,0,8,-8,-12,-6,8,12,-8,12,-16,12,-8,-18,-18,-8,-6,-20,2,-20,12,6,18,-22,24,20,-6,16,4,-14,12,-16,-24,-24,2,18,-12,6,-12,4,-22,-6,4,-6,16,0,14,30,-26,-34,24,-16,-18,0,16,-22,10,-36,-12,-22,6,14,-18,-4,24,-34,-8,-24,18,32,-18,-14,-12,-24,-2,6,-14,6,-18,18,4,20,4,6,0,-30,16,-4,36,-6,-24,38,-32,26,-18,-14,-8,-42,40,-18,-6,-18,-28,26,-6,36,-2,36,8,36,28,26,34,-12,-32,14,54,-22,42,4,-18,-18,22,-30,40,-36,-34,-24,26,-12,-20,36,-34,18,52,18,-44,-36,-56,-30,26,-6,36,-48,-50,18,-6,-12,-32,-46,-46,-42,36,-40,12,-28,-32,42,46,-6,-20,50,-2,-18,14,42,60,-24,-34,16,14,-24,2,-36,4,42,48,36,14,-46,-30,6
85,a,2,"[1,1,0,-3,-22]",0,2,1,2,-1,-2,2,2,1,0,6,-6,-10,2,10,4,12,-10,8,-14,8,-2,-14,-14,4,6,2,-6,12,2,2,-6,8,6,-2,14,6,-12,6,-2,2,-6,-24,26,8,18,2,6,2,16,-2,10,-14,-8,-6,28,-2,-8,10,-16,-30,-6,6,30,-16,6,2,10,16,-6,-26,22,-14,20,-34,10,-2,0,26,-14,18,-38,18,26,-38,-34,6,24,18,6,-26,-36,28,-18,22,-16,-14,6,-34,-30,32,-14,-22,2,4,-38,18,6,-12,-30,16,10,18,46,42,-14,-4,-30,-14,28,-14,-44,46,10,-30,18,2,-30,-6,14,-12,-2,-8,-6,-2,-22,6,-18,-6,-6,-2,26,-2,2,-34,-42,-2,26,34,34,-24,-4,-14,42,16,-22,30,-38,16,58,-38,34,26,-18,32,-8,34,-6,-58,-62,-54,-22,36,34,42,-50,4,-14,-42,-6,16,50,60,54,42,-6,24,10,26,-24,2,14,42,38,-40,34,2,34,34,-22,18,-36
4845,e,2,"[1,0,0,-181,470]",1,2,-1,1,-1,2,-2,-2,-1,1,6,-8,0,-8,4,-8,12,-6,4,2,-4,0,6,4,-8,2,-12,2,8,-4,-16,-12,-8,22,6,6,-6,0,2,14,-8,-12,-4,-20,4,-16,10,10,-8,16,-12,-26,-22,-24,12,20,-6,-4,28,-20,-26,18,26,-10,-20,14,-14,-12,-28,-36,-18,-30,18,0,-2,-2,-32,24,-34,22,-36,10,22,-6,24,14,-16,-24,40,-6,-18,24,-24,-30,-28,-24,-38,34,-30,28,36,10,36,14,4,-6,-10,18,-8,-18,0,-8,-12,-22,-26,-46,-32,-16,26,24,30,36,-14,-44,-44,40,-34,30,22,-18,28,30,16,40,32,-22,10,30,38,-16,18,-14,40,-10,50,32,-34,44,-14,-12,-40,24,28,6,32,20,32,-36,12,-54,26,12,54,-50,32,20,-18,-20,12,6,-16,14,-44,-6,38,-18,-16,18,-46,62,48,-46,8,56,8,-58,24,-10,-40,28,36,-18,-20,18,-36,18,2,24,22,10,42,0
8205,b,1,"[0,1,1,-109746,-14030314]",1,1,-2,1,-1,2,-3,6,0,1,-8,-1,6,-8,0,0,-4,1,-6,12,-8,-2,-9,0,-2,-6,-17,-12,6,0,-2,7,-13,-16,17,19,-15,-22,-21,18,15,8,21,19,4,-19,-6,-25,18,-2,-21,28,18,13,-22,-12,-12,-25,-19,-12,-19,24,2,21,12,5,27,31,-10,18,-7,19,26,-24,23,0,-4,11,-30,18,-18,-7,-12,-36,-10,2,-16,-1,-9,-20,36,-34,-29,-1,6,-30,19,-12,-21,9,14,10,1,-33,-24,40,-40,-8,21,-7,25,14,49,17,26,4,43,-12,9,-4,24,16,13,-14,-30,-17,-28,-34,22,-48,-24,24,-44,-32,-24,26,27,10,-38,25,27,-36,-27,-22,4,-50,-34,33,1,46,-21,-6,-58,30,17,-15,-37,-32,21,-32,-20,-6,12,14,14,40,28,-12,-35,-48,-42,-48,-3,-44,-24,-11,45,-6,-7,-30,0,20,13,49,-50,28,3,53,38,-56,-25,-46,-38,12,-56,-4,-12,59,-30,13,21,-36
892,c,1,"[0,-1,0,-12,-8]",1,1,0,-1,2,-2,-3,6,-7,0,-9,7,-4,-1,-9,0,4,1,-9,6,-11,0,-5,4,-12,-9,-18,-6,11,-4,14,18,8,20,8,2,14,1,10,0,1,16,2,-5,-5,-10,-2,18,-4,1,6,28,-4,-24,-7,20,-25,-29,-10,15,8,15,18,-28,7,-25,-28,-9,-23,4,-6,-7,-14,-2,0,-24,34,-29,-1,28,14,28,32,34,11,-34,-33,-38,-24,-6,-5,-22,9,18,-10,-17,16,35,6,-30,-36,-8,4,-10,-28,-18,-25,-3,-31,-16,42,14,35,-36,-41,17,-27,12,50,20,-14,-12,-28,-33,-2,48,-8,5,4,-12,-22,-29,12,6,26,-22,-20,-45,-12,43,45,12,4,15,-40,7,-28,9,-44,54,56,1,-22,9,44,0,-48,-26,24,-13,-50,-15,24,0,4,-35,-48,-24,44,-26,-36,-1,-26,46,-46,6,47,8,41,-27,52,-1,7,-4,25,54,-14,14,9,10,10,8,1,-8,-16,7,38,-10,-33,-3,-6,-24
5325,b,1,"[0,-1,1,-83,-3682]",0,1,0,-1,0,-1,6,-5,4,7,-2,8,-9,2,0,-7,8,-8,4,-3,-1,-1,6,-8,12,16,-5,-6,-16,-2,-11,18,0,18,12,-4,-6,15,7,-3,12,12,0,7,-2,-23,-20,-21,13,29,-8,13,-6,18,11,2,-8,6,16,0,9,10,-19,6,33,2,-5,-8,-28,31,4,-10,10,14,19,-17,-3,-28,10,-7,34,5,-18,26,0,37,-1,40,40,-10,-6,16,-12,-14,21,6,-33,-20,-14,-20,29,-13,12,26,4,10,43,-41,-18,-20,26,-47,8,10,0,17,-25,8,12,32,-30,-12,14,46,42,-48,-20,36,11,-26,-37,-30,-12,30,36,-5,8,-39,46,-17,2,14,-21,24,-5,22,-42,-36,-1,-42,36,52,23,24,3,50,12,42,53,4,21,-48,-22,-44,16,58,-48,-16,47,-62,-19,-36,42,-13,-46,11,-17,-20,-13,32,-49,-41,19,10,31,-28,10,-50,47,31,-47,-2,-9,-48,27,-24,12,44,-22,-18,-48,-32
8400,cc,3,"[0,1,0,-6028008,-5696952012]",1,2,0,-2,0,-3,4,2,-2,-4,-8,-2,0,-6,-6,-4,0,10,-12,14,-12,8,-10,-16,-12,10,-2,6,-8,12,14,-18,-16,-20,-10,4,-10,8,18,20,-8,18,-4,6,16,-2,-6,24,12,-16,4,-10,22,0,-14,-12,14,8,-18,-16,-22,-6,28,-6,20,8,6,2,-12,-18,-4,14,14,-24,-32,10,-28,16,-26,-30,-14,-38,-20,-26,0,14,8,-36,2,-10,14,0,-12,-32,-8,36,12,40,30,-6,-20,-34,-12,18,20,26,-28,-34,12,30,24,-38,16,-6,22,4,40,34,-28,24,-14,-36,38,30,26,12,-36,30,-26,16,8,-46,28,-24,-16,-22,10,34,26,20,-30,-22,-28,22,-24,28,-18,-8,26,22,20,32,-14,2,-28,8,28,-32,8,-14,-10,-18,52,-26,-8,-28,-18,-24,32,-22,-14,-54,20,46,8,-10,16,42,-28,6,24,62,48,12,26,38,48,-42,34,-60,-22,0,-2,-52,12,30,4,6,50,34,14,24
5598,h,1,"[1,-1,1,-83,-215]",1,1,1,0,-1,1,2,-4,-2,-1,1,-6,0,-1,-7,1,-6,-2,8,-7,8,3,-2,-1,9,12,-8,-6,-2,-3,-18,-16,-19,8,16,22,-8,-16,-16,-6,9,15,-11,17,-13,-9,-3,-2,-12,17,24,-26,-29,20,8,-24,6,19,-18,30,-20,3,11,-12,-27,1,11,-2,10,-3,-27,5,24,14,-8,7,-20,30,21,-9,32,31,-12,-2,-24,-22,0,-6,-31,-22,-18,-24,17,14,42,28,40,24,16,-4,0,10,-28,-24,9,45,-12,-14,-18,20,0,4,-4,6,21,36,37,-2,4,-12,-6,8,-14,14,32,-34,8,-6,-42,-17,-13,22,26,-6,4,-8,38,26,-32,1,-11,38,-2,24,5,12,-19,40,26,-8,-40,-21,-6,33,20,-4,3,14,32,-3,7,-15,-51,2,34,-40,7,26,44,-60,36,-23,24,-43,-6,17,4,15,-25,9,-43,17,-48,-19,38,3,3,14,15,59,45,30,-26,-66,61,6,4,-24,17,24,-9,-32
892,b,1,"[0,1,0,-188,932]",1,3,0,1,0,-4,3,-4,-3,2,-3,3,-4,-1,3,-10,-12,9,9,8,11,-12,-13,-4,12,15,8,-6,-19,-12,2,0,2,-12,-12,20,12,-13,14,20,-9,6,-12,-1,-3,26,-18,20,2,1,-12,14,0,-30,-7,-18,3,9,6,-7,8,3,14,-24,-7,-3,-16,15,-25,-4,-24,5,30,6,8,-4,-22,-3,-9,-34,18,-16,6,-22,-27,2,-19,18,-24,-10,-21,32,27,-30,-22,-3,-4,-39,-30,24,20,14,-34,6,-12,-30,-19,29,-33,-36,24,8,-7,38,27,-13,11,-30,14,-6,12,12,2,-37,30,30,-28,-15,50,24,26,-49,20,-18,8,14,36,23,-36,29,33,30,20,-33,-40,-15,-10,-21,26,-54,20,51,50,33,8,-6,-10,42,-16,51,26,-39,-18,18,8,27,36,-48,-40,-10,-34,39,24,-40,-18,-64,29,-54,-37,-27,14,35,-43,18,5,-12,42,30,-7,14,-10,18,41,-48,44,39,-30,-42,23,17,-42,-24
5746,d,1,"[1,1,0,-24496722,16644233780]",1,2,-1,2,-4,4,2,5,-5,4,-4,-8,-4,-8,-10,0,-8,2,0,12,-8,0,10,-4,0,14,6,-6,-8,6,-4,2,16,14,-22,-18,18,-16,-10,14,20,0,-4,-20,0,6,-24,-20,-22,-24,14,-30,-6,-24,-18,0,-10,-8,16,-8,32,26,-6,-22,-4,8,-26,8,-16,-22,6,-2,-14,16,-20,-14,34,-32,30,32,6,-14,6,-10,32,2,28,16,6,-10,6,24,-20,8,16,20,2,36,-14,-26,24,8,22,-18,16,-14,-2,2,-12,22,-32,10,16,34,-6,46,0,-2,-14,32,-16,-12,30,22,4,-46,18,-22,-28,-12,16,-2,28,12,4,-2,-6,-30,-46,38,-22,6,18,0,4,-30,-18,-36,-4,6,-40,16,4,-54,8,12,-14,56,-16,6,38,0,-42,18,-48,0,30,-24,-20,20,38,28,36,-26,-32,30,-32,42,26,-8,8,30,-24,-2,-36,-18,-56,-14,28,-28,54,-36,18,-18,4,58,-38,-22,-54,-52,18,24
1611,e,1,"[0,0,1,-678,6795]",1,1,0,0,-1,0,0,3,-3,5,-4,3,0,4,-12,-7,-7,10,-1,-2,3,-6,-16,-8,-11,3,2,1,4,16,-8,0,-18,-8,2,-9,-10,9,4,8,2,-10,1,8,15,-14,20,5,-4,-14,25,6,-14,-24,18,-18,-6,-12,4,20,-8,18,32,-24,12,-18,-14,-15,2,-10,-1,-4,16,24,29,-27,-32,-23,27,-17,6,-9,7,-28,-12,11,-9,31,20,34,14,-20,18,37,23,16,-4,-16,-3,26,12,-2,24,-21,24,-18,26,-32,-36,-6,-40,-25,-7,-5,19,-41,-14,36,25,-8,25,2,-7,-10,-26,9,14,30,-17,-45,24,-9,-30,27,8,32,-27,-32,-42,-10,6,-23,17,-48,17,-12,-14,10,4,-5,2,-15,41,-8,28,-31,-21,45,10,0,-23,-22,51,-34,46,60,-18,-49,-26,28,48,14,-24,-61,-22,-5,64,40,-36,-36,19,-44,48,5,-55,2,-16,18,65,25,52,-3,-18,28,10,-2,24,-56,52,66,-42,-21
1092,a,2,"[0,-1,0,-6228,191160]",0,2,0,-1,0,-1,-2,-1,4,4,2,6,0,10,4,-4,0,10,4,-2,0,-6,14,-4,16,12,6,0,8,18,-10,-14,-20,12,-6,-20,22,-8,14,-8,-8,-16,-10,10,6,-2,-2,0,-20,-16,12,-6,6,-10,-18,0,-8,2,-4,0,10,18,20,-12,4,-4,18,-10,4,-6,-34,-10,32,-6,8,6,20,20,-26,22,34,14,8,-22,2,-14,-16,38,-26,2,4,-4,0,16,16,38,-20,0,-24,-20,44,34,40,-42,-24,-10,40,34,36,-24,-10,-38,-8,38,18,4,-4,6,12,-36,14,-6,38,-2,-32,26,44,-18,-34,-24,-32,-22,-40,10,-16,-10,-44,26,44,-4,-24,34,12,-2,-20,-18,10,-40,38,-32,28,54,-18,-44,-4,36,-36,6,-32,-12,-22,-32,-2,18,28,36,-46,-52,-8,-42,14,-48,-2,6,-26,6,0,-20,-8,-30,16,-58,-52,36,10,-24,-2,-48,38,-20,22,-36,-34,30,20,-36,-54,36,-42,-14,28,44
1674,c,1,"[1,-1,0,39,-451]",0,1,-1,0,2,2,6,0,7,-2,0,-2,1,2,6,-9,1,-11,3,0,12,-5,-10,-13,8,-3,-13,-4,-8,-1,11,6,-3,1,22,4,18,20,13,14,-8,-26,10,-16,3,1,1,19,-2,-15,-7,2,-16,4,18,-2,-6,18,-25,25,-12,-12,12,6,-2,21,-26,-14,-31,-22,-32,-29,30,-35,-8,9,24,24,-33,-29,2,2,36,-23,0,-30,16,-12,21,-14,13,40,-11,-4,1,22,27,-32,18,20,0,-9,32,3,-12,-11,-43,-45,-24,30,-8,-40,-40,-2,4,47,19,-17,-37,-18,14,33,17,16,18,-12,10,34,28,0,-2,-19,16,-46,6,-30,-27,-23,54,35,51,-1,-30,9,11,48,-6,24,-14,-10,15,24,23,30,20,-3,-52,4,-32,59,18,31,10,-41,-23,35,-50,48,-35,-15,30,1,46,-16,-20,10,-26,-18,10,-12,56,-4,42,0,58,22,-24,22,-31,10,-36,27,-22,-43,12,27,15,-17,4,-55,-22,-45
1521,a,1,"[0,0,1,0,3]",1,1,0,0,0,1,0,0,0,-8,0,0,7,10,0,-13,0,0,0,-13,-11,0,-17,-13,0,0,-5,0,-13,0,19,0,-1,0,0,-7,0,4,11,25,0,0,0,26,0,-23,0,17,-13,28,0,22,0,0,-14,0,0,0,0,-29,26,0,-25,0,-35,0,-13,0,31,29,0,-23,0,0,-31,-13,37,0,0,1,0,31,0,19,0,35,-13,0,0,-41,0,43,0,0,-44,0,-32,0,0,0,8,-17,41,0,0,0,-16,46,0,0,0,26,20,37,0,-17,1,0,-47,0,0,0,49,-13,0,0,-41,0,-53,0,-49,7,16,0,-52,26,0,-2,0,25,0,0,19,0,-52,0,53,0,-35,0,-13,0,34,0,-55,0,-40,0,-52,0,26,0,0,0,-20,0,0,0,44,59,43,0,0,-14,0,-5,-52,0,-23,0,65,-13,4,0,65,0,0,0,65,-32,-29,0,-7,0,11,0,0,0,-59,17,0,0
3176,a,1,"[0,1,0,-408,3040]",2,1,0,-2,0,-5,-4,0,-4,-2,-2,-5,-8,-11,12,-4,-6,-4,-9,6,-10,-13,3,14,2,0,-9,12,9,10,-10,-2,-18,6,-5,-11,-10,14,10,20,-16,-5,4,-4,-6,-22,24,16,20,-24,-11,9,-2,0,-20,-9,-21,9,0,-16,9,19,28,21,-28,0,26,-8,13,-2,33,-19,-9,-15,-26,16,-12,-34,-26,1,18,-11,20,-18,12,-14,28,9,-12,2,-30,4,-21,-10,-4,-39,-10,-24,-36,3,-26,-2,27,-41,-36,-17,25,-8,4,-6,-30,0,-21,-44,-40,28,28,20,2,6,-18,31,-18,-49,-6,-42,29,-35,17,-28,-34,-26,23,0,-12,23,-11,41,-26,-17,14,-56,44,31,12,-40,29,21,-44,-22,-14,-18,13,30,4,-2,17,-37,33,50,14,-27,15,16,-4,33,2,-51,-15,-48,44,37,58,6,-20,56,56,-9,58,-34,17,45,-26,44,38,36,57,-29,16,4,40,-44,20,33,25,26,-54,10,-63,0,29,-55
3874,a,1,"[1,-1,0,-12281,269549]",1,2,-1,0,2,4,-4,-1,2,-4,0,-2,-4,2,6,-8,-12,-2,4,-10,4,-8,2,-8,-4,-2,-10,-6,8,-12,2,-14,8,16,-18,16,-1,16,18,12,-16,6,12,18,0,14,-6,-16,0,8,-4,26,18,0,-18,-28,-6,-24,14,-16,-6,-30,0,-14,-20,0,10,-30,-12,18,-12,2,6,-20,-32,-6,20,36,26,18,10,-18,12,18,-12,2,0,-12,14,14,2,-20,-36,40,24,0,12,-40,2,10,20,34,20,18,-4,-6,-28,2,-4,14,-24,-38,0,42,6,-36,20,18,-4,-32,42,-4,10,-38,38,12,-36,10,10,-24,-8,2,20,-16,-40,10,2,-22,-30,20,-30,42,36,34,8,-12,-46,-24,42,-54,28,-4,2,42,-8,8,-8,8,40,18,58,-30,12,26,28,-40,22,-16,0,-10,-34,-18,4,-14,-24,-10,-32,26,-44,26,8,6,48,40,-54,-22,16,-6,-38,-28,34,-56,50,44,40,-30,-12,42,18,26,10,48
